listing_id,sentiment_score
73841,0.43139177000000006
75051,0.4242824745955883
75092,0.4645430377777778
77157,0.386377055071667
82694,0.46633550482758623
84076,0.348412695
84151,0.344396325625
85267,0.40081706428571423
85558,0.37477839503482596
85603,0.3699019231052631
88097,0.2859085350000001
88515,0.31875040350000006
89575,0.40638729953488384
89957,0.18234375
96336,0.4299690192307692
96822,0.39869558628773566
98136,0.46126042929824546
98242,0.37143933626552467
98825,0.37422727870491795
98830,0.44907118197683404
99334,0.3896380717830701
99859,0.4044617499310345
100631,0.39834950548730963
102268,0.33672888205000007
104096,0.4860088411111112
104554,0.4153955811000001
104722,0.62604167
107860,0.3834759574642858
111077,0.40320256141414124
112842,0.4547823908333333
113175,0.4037940584848485
116931,0.40056401217886173
118513,0.380857163882353
119159,0.44126962500000005
119441,0.40120343460526303
122492,0.3879937047663552
123780,0.4352782058505748
125081,0.3957552547845302
125176,0.37751239349778776
127380,0.4189929220588236
129163,0.37146497352
129756,0.37799911322051283
129772,0.19583334
131401,0.312121216
134688,0.32376516990243903
135275,0.3997353997101448
137099,0.36313612500000003
137443,0.30240732888888894
138006,0.4143742953465347
138613,0.254889072
140698,0.3740734357142857
141748,0.33960949588235295
142722,0.40965530142500006
143123,0.41643675266666685
143175,0.38040415381443293
145144,0.41721427699999997
146601,0.47963889
148945,0.4073984321739131
149420,0.3442270953125
152630,0.11
153000,0.40184872241176467
154431,0.41551330464052294
160157,0.42339993278571414
160639,0.3645832664285714
161827,0.3282062463636363
164042,0.39003596633333326
164087,0.364920188335498
164601,0.20520833
165108,0.1713558194117647
168331,0.4107445528049281
170137,0.417611103381295
171627,0.23757575
172492,0.4375712654159292
172827,0.5802734099999999
172872,0.34203235080597016
174135,0.40143915039655165
174986,0.27974185333333335
176844,0.4526347210638298
179217,0.38609526874999994
180947,0.2526388825
182451,0.45063242921568625
182573,0.42924497130434786
183149,0.33716416866666665
183166,0.193860545
183306,0.15183531666666666
183522,0.4661193755555556
184784,0.47347005661016944
187109,0.2742262482072072
190003,0.44484127
191567,0.32429364
192860,0.38643291713592226
194806,0.3136556694482759
196007,0.2963732045483872
196360,0.2761905
196584,0.3232873346153846
196722,0.38719616923076927
198109,0.4073000054246576
199678,0.22410293666666664
200643,0.38072304254411765
202211,0.38500589370552135
205535,0.24021504176470584
206529,0.4566228852
206647,0.4481111255555555
207206,0.4022437644117647
208337,0.24420119714285718
209226,0.4388952902857143
210852,0.40219215347826087
211602,0.3747927228125002
218772,0.4539844406153844
218773,0.36035154405714287
219261,0.4340345890063696
220624,0.03888889
220634,0.27725108
221939,0.37748766092896185
224058,0.23472221666666668
224063,0.525
224740,0.36763343787499997
224775,0.46957209520000004
226731,0.20468222583333331
226757,0.29713346
226833,0.3815539047619048
227328,0.342402345862069
228313,0.0
228568,0.4243313843636364
229913,0.532540473
230775,0.4581386184210525
231472,0.27243413499999997
233596,0.31815146168674696
234016,0.3089827683333333
234198,0.34027769945
234500,0.42788317495609746
236297,0.45992580846153847
237216,0.2869433947777778
238705,0.3605864222222222
239449,0.34344848333333333
239693,0.2718961073043478
240166,0.25666666
241212,0.22771569749999998
242444,0.3257442102777778
248014,0.31770834
248933,0.3503570153749999
248973,0.4307666554588234
249106,0.41688004767391307
254268,0.2916109344444444
254657,0.4100738162686567
255504,0.4002746178021978
256043,0.2843184925806451
257163,0.4219654243589744
258636,0.38693486884615397
259661,0.38183717200000006
260645,0.3159034634863014
260661,0.3647933525520834
261219,0.4329676663636364
261235,0.327171308757143
262688,0.3843791434513274
264319,0.3351782656663265
266300,0.379362606
267591,0.3303875789230769
268403,0.38875284
269160,0.34486752
270330,0.4200586691772152
270740,0.33671794000000005
273500,0.393458811682243
280223,0.5050390725
280249,0.282595733810219
283628,0.40083258187500004
284486,0.31802381199999996
284873,0.37704614
285313,0.38627839045454543
285349,0.34375
285497,0.32027711750000004
286671,0.36330952000000005
288341,0.345828985
289239,0.4629547331868132
291629,0.33680754712328764
293515,0.4258856220155038
293760,0.4036952206060605
296691,0.34477765857142856
298059,0.34339088772413795
299750,0.35577280155555563
300897,0.38557760970297034
301428,0.3687951197415729
304065,0.31292256199999996
306178,0.3695188607142858
307726,0.44662178377358497
309367,0.38991558681818184
309402,0.4119914462222222
311307,0.3372124955141511
311354,0.33492460399999996
312035,0.3736201713043478
314459,0.3648635527272727
314825,0.3972814808974359
314934,0.44008045086956527
316256,0.09375
317740,0.35814815666666666
319837,0.2758565029411764
325499,0.17606995955555554
325795,0.3918751574742268
331707,0.3948469268627452
331764,0.28037081103448275
341318,0.25325757666666665
341933,0.39328529509629606
342774,0.42515830457627124
344430,0.375
344508,0.3195092566666667
346414,0.21326282153846154
346416,0.30142515923076924
351408,0.43037210192307696
351671,0.40771501140624994
353206,0.615
353210,0.33406428722222226
353839,0.4333752868181818
357691,0.746875
358663,0.3198460202499999
359942,0.45472191512195126
359969,0.35699259846153847
361557,0.38499121889655175
363057,0.9775
363705,0.41235125067307676
364710,0.4570148800000001
365511,0.4064251078352941
366300,0.4943379193333333
366973,0.48058024777777775
370122,0.2045617
377706,0.3924719417857145
379133,0.6166666999999999
380222,0.474889502
380910,0.3839874566875001
382423,0.3683099577630334
382458,0.4282988450821917
382960,0.4423655233333334
388696,0.3151423427777778
390395,0.38463835302136207
393991,0.3845808222598869
394001,0.3067559558169933
394304,0.2363485135
394627,0.52195055
396504,0.5194425011111112
397489,0.3510237542857143
403103,0.4182969861702127
403200,0.4859259133333333
405273,0.432222215
406339,0.3663957565000001
406646,0.36031141151724133
413276,0.4282402375441176
413759,0.37306782542857136
415104,0.36805555333333334
415110,0.4
415111,0.275111118
415135,0.141836735
415308,0.3120880553571429
415700,0.34985621041145865
416010,0.2156380085714286
416453,0.40308952295454537
416870,0.183583324
417047,0.40336068402010056
418104,0.337125645445026
418607,0.38933448008403354
418608,0.40916293606741583
418637,0.39842563375969015
418791,0.4035984833333333
419437,0.3280112927045455
419737,0.56319445
420393,0.27235697425118466
422843,0.32945487632478626
423064,0.41665044
425582,0.43326776454545457
426532,0.278234129
429585,0.3520725333333334
429943,0.4096763834210526
430292,0.17185185666666666
436032,0.439502496056338
436403,0.40242012698578206
437086,0.393214104102564
439833,0.3735121984864866
441075,0.39733137739130436
444386,0.3702906648461539
444529,0.3594740186802973
446991,0.23200231666666668
447884,0.19363408
448104,0.4318866325365852
449650,0.47323115520869563
451945,0.39672743375
453397,0.3204861070588235
453936,0.4322264553237707
454176,0.475
454927,0.4127224562451614
455640,0.4376905199999999
455836,0.3649010462586207
456371,0.40368830482
457588,0.39913749857142855
461370,0.3082813748837209
461386,0.3664245604857143
462340,0.35217466
462366,0.4230541421875001
464313,0.47578472366666646
466650,0.467488038
470114,0.39150002117117105
471529,0.4059602532147239
473827,0.36579625494845364
475296,0.4324692588305085
476730,0.29970261680851057
478690,0.3179442984615385
481023,0.44447307666666674
481372,0.526127778
485277,0.4264906870886078
487952,0.2868570725
488053,0.4216936521191488
488079,0.3647482929284999
488221,0.47771478526315786
492211,0.3710070567214999
495117,0.5152777783333333
495303,0.3662608874774775
496298,0.42998856350322573
497335,0.36024267448447195
497641,0.31437185160000003
498112,0.35989216823076925
498830,0.3224924464040816
499590,0.51309526
499726,0.3125148775
500701,0.4023616656930235
502302,0.381162915
503886,0.4191260872542373
507462,0.34363864968253977
507767,0.28500000000000003
509575,0.29429455600000004
511141,0.44614336491379314
511463,0.424882605
511509,0.4214603094751772
513546,0.40284901108571414
516497,0.31723490509090907
516823,0.3541684178527606
517691,0.4701925900000001
517709,0.44920379578947367
518801,0.3780955813888889
519108,0.29975189333333335
519733,0.4195382942307693
519845,0.4129079492307692
519896,0.2251028230909091
520548,0.41093225543478257
521395,0.4215803584615385
522094,0.3494380734090909
523272,0.4256538237931035
525387,0.3911398948333333
525400,0.48367425
526401,0.3968072648064516
526594,0.4356822833333333
526705,0.4564318079591838
527449,0.2688955557692308
529189,0.4178656002260275
529227,0.4021397152777778
529256,0.39534693218095246
531478,0.39411220186046503
533659,0.4716323924892083
534962,0.41041666624999995
535006,0.2368055545
535025,0.2716023852608696
535079,0.07082837500000001
535086,0.2856226758333334
535110,0.4052214476923076
535124,0.21441349299999998
539140,0.24195581285714285
540348,0.44206600407407415
542160,0.3520829289090909
543242,0.40576877975124387
543560,0.40557457481244436
543718,0.38352450625748497
543810,0.3003717787272727
547777,0.4143333333333333
553723,0.30833333333333335
553892,0.3974000485166668
553972,0.417481217070707
556724,0.5555678433333333
556742,0.30407544189189195
557357,0.3975112091847828
558100,0.4323511925
559059,0.42903720391304356
560009,0.41704350928571426
563542,0.40388888
563960,0.6080287275
564098,0.4241396042857143
564411,0.4583333333333333
565545,0.32463649962162167
571239,0.4297791072727272
571391,0.46446380752941174
571429,0.3134882133571429
572423,0.3395387427
572829,0.376018170859504
573614,0.3604861099999999
573822,0.3930630242857142
573892,0.4805204399295774
573924,0.3682606055555555
574923,0.3889564108220859
575034,0.4010424916941748
578282,0.32031250499999997
578292,0.26750000125
579342,0.3108481801515152
579918,0.4995086338461538
581089,0.46023825714285715
583029,0.3345659848913043
583162,0.39083969087128695
584985,0.3791901790909091
585386,0.45074999699999996
587350,0.170064386
587477,0.38528907500000004
589770,0.37572730108108093
591152,0.375
592577,0.2888756614285714
593324,0.3559750557142857
597257,0.39545456
597370,0.42867830079999997
597996,0.4438033453836477
598132,0.4213307000566038
598266,0.27804464229166664
598277,0.39010809279824565
598378,0.48858766
599583,0.26069634595744684
599591,0.3831887307526315
600526,0.45202927317021274
602407,0.38253525325000004
602943,0.136612742
609711,0.3748089946533332
610699,0.44148503000000006
611685,0.4579498639473684
611735,0.438576921
616011,0.43509735283783785
616408,0.3293373473684211
616760,0.36573832708333337
618513,0.33395214147058827
620965,0.406805852
622217,0.455957048
624116,0.343975535
625396,0.4192052727577637
625554,0.2267856005882353
625877,0.4894810192857143
625942,0.5488941355555556
629995,0.41449063999999997
635179,0.18090668714285713
635761,0.34905047492063496
637381,0.24132916999999995
637500,0.4148754025
637533,0.36031389354166676
637617,0.31609903
638500,0.3375909384
638586,0.4219576575409836
640870,0.3908648199506172
642137,0.3515954834438776
643389,0.4375
643916,0.2661990719999999
644898,0.4282873822866521
646363,0.284368593
647978,0.4852314087012987
648026,0.34412773226415105
648178,0.36344493011458323
648278,0.30311793941666665
649298,0.38009543947368424
650477,0.6833928499999999
650486,0.35008215568181833
650677,0.3656823414199477
654048,0.5506635633333333
654475,0.32167409500000005
654723,0.43985971000000007
654744,0.41262048818181807
654763,0.31052404296296293
655404,0.38031998
655522,0.39544329827586194
656387,0.3541151289285715
659986,0.294149419888889
662501,0.47065071052631585
665574,-0.017984694
666158,0.37450031121951227
666670,0.29291215952380956
666801,0.3939132938809524
666996,0.3940129961904762
667869,0.40436689347826094
669043,0.49583332999999996
669662,0.3937882804210525
670259,0.41404694584269663
671664,0.41092745217391313
674193,0.4379036377582418
674610,0.3514551155555556
677355,0.42144084160273976
678398,0.4748461758333333
680378,0.3059984852542373
680412,0.38427483416666663
681878,0.5859821475
682063,0.4145239634782608
682099,0.43974169009745734
682105,0.0
683292,0.4478315857238805
683293,0.41076378777358485
685239,0.3992578759830508
688828,0.4338621422222222
689208,0.2870113567863248
690169,0.245438774375
694400,0.247734785
695628,0.246506944
695912,0.5088690499999999
697025,0.39503303122222233
697198,0.40871429
697871,0.2763723525
698020,0.5228760825000001
699331,0.34828779191379305
700208,0.24613187809523807
700477,0.23207052733333333
701230,0.44598245799999997
702286,0.39373119
703124,0.4542817942105262
703133,0.577788955
703179,0.41889464770596996
707196,0.2625
707799,0.4437085166666667
708096,0.41452612979162995
708494,0.16405555666666666
708757,0.3869916987272726
712077,0.38581783641975304
713271,0.428276801111111
713332,0.3431275172727272
717002,0.30682569
719384,0.463370492
720213,0.42748398951219513
720645,0.40207609245370385
723077,0.44878601111111116
726334,0.3126025198928572
727441,0.40772735782352937
727514,0.4254930525765765
727856,0.51776587
728296,0.38326282
728677,0.24317682090909087
728817,0.46577452222222226
729812,0.4078405759090909
731219,0.3830760633333333
732562,0.4519187913698628
732895,0.4427936587772025
734305,0.4712101015789473
735468,0.5110908300641027
736244,0.38721479103496514
737549,0.3276635316666667
738165,0.3823888766666667
738252,0.30559083333333326
739882,0.28772364
742076,0.35981196169999996
742736,0.234375
743006,0.0
744424,0.3664540241481482
744459,0.37439777187499995
746352,0.3714937914285714
747104,0.3
755459,0.46157678485436887
755558,0.42945567599999995
756619,0.35954602063829794
756784,0.42762142146341464
757604,0.367574548
758330,0.3697230654545454
759044,0.29949510749999997
759062,0.4265801577837835
761537,0.4445065696103896
761986,0.30222001000000004
762143,0.24074924166666667
762427,0.369401876372093
763445,0.3824776639333332
763501,0.2618115926470588
764147,0.2910250773048779
764983,0.38071244130434784
766249,0.2775568
767635,0.33499999999999996
767772,0.28704840849999996
767925,0.4191182899999999
767978,0.4846666628571429
768078,0.30477847038461536
770739,0.27156084999999996
771141,0.46416508416666663
771366,0.341337875
771370,0.41802890657142855
771380,0.40116497285714287
775965,0.502258785
776320,0.465791181
776477,0.0955774290625
778990,0.4829729488888888
779670,0.45714286
779927,0.33748769999999995
781216,0.3345364807142857
783451,0.39064528
783815,0.34579795659821444
783951,0.5399410008333334
784153,0.38306366999999997
785297,0.407814695614035
785413,0.3898095994736842
785752,0.5228886266666667
787074,0.44238811908196723
788710,0.6958333000000001
789266,0.45289271081500004
790590,0.3474035415384616
790887,0.4410414901636365
791012,0.4010194275
791485,0.4063490534285713
792045,0.4022448760000001
794506,0.3905566066666667
795986,0.40715177684210524
796501,0.41219643657894733
796512,0.4000314767796611
799326,0.33975737
799351,0.25830761199999996
800260,0.2634926835
801222,0.4184912547619048
801787,0.3726224965217392
802834,0.355880899625
803214,0.2776354552
803886,0.3936559738886011
807897,0.011111110000000007
808536,0.42454547
810980,0.38397413499999994
812922,0.4003734882692307
814774,0.3757574596523179
815265,0.483333335
815663,0.40922060999999993
818228,0.4419607965505227
819957,0.4268875366666666
819981,0.46096139584
820177,0.38858049242424236
822085,0.48516017142857143
823755,0.37225198800000003
824612,0.3766275446260869
826801,0.44401951800000006
828905,0.39861257315789483
828920,0.19444444333333336
829737,0.307000006
832458,0.36158058431677
833588,0.11118213500000002
834150,0.45014332058823525
835065,0.03576389
835116,0.33582976545454546
836761,0.31231185987013
836995,0.3309086963846154
838336,0.45919721599999996
839318,0.23996750588235294
840235,0.42217161279861115
840894,0.40160903317647045
843521,0.4311599277777777
844269,0.43656436337837834
845122,0.3000041942083334
846559,0.2955307583333333
847794,0.4195471653192087
849500,0.406380279161538
850062,0.39453028717666655
850109,0.3147542544444445
850246,0.451261184
850970,0.3255753966666666
852013,0.17588889776666664
852815,0.3750176035
854388,0.073242424
855991,0.62760417
857008,0.4289893941694914
858051,0.2449213579310345
862116,0.321617803554425
862750,0.3417223756278409
863183,0.326726195
864006,0.36416081823728824
864104,0.2874182445454545
865853,0.2977354761347148
866133,0.3791781031318681
867446,0.4168160577419354
869558,0.35391949800000005
870841,0.3566248964705882
872128,0.4251643086666669
873341,0.3523112097222222
874731,0.3796211434761905
874732,0.610208335
875224,0.36717705624155844
875309,0.4152542796666667
875315,0.32747545333333333
876743,0.36567748051282056
878292,0.23790785111111112
880158,0.22645833
883109,0.3948258316666666
884978,0.2234375
885600,0.38521826749999993
888578,0.3819459657972222
889347,0.17783736425531915
890149,0.531608468
890444,0.25687117841269835
892352,0.49860102283644836
896449,0.30678557
898629,0.08899377889583333
898804,0.29789692022727265
898870,0.4537449123658536
903741,0.30035273333333334
903790,0.21219243525252518
905618,0.419377582826087
906964,0.3380432398582678
908807,0.45986186522388056
909966,0.24273575743333337
909980,0.23060626290196076
911099,0.23615465000000002
912494,0.28124280361643833
914502,0.390159800952381
914620,0.35386520925000003
918623,0.3681100482352941
919567,0.248746428
921294,0.384433921
921746,0.4279801075
923427,0.4068995152727274
923744,0.3528641472268293
925491,0.45260308721841724
927129,0.43324755023809525
927964,0.13403888926666668
927978,0.18249846757575758
929583,0.29557406818181814
929686,0.39185438925000005
929890,0.3881988687931034
932205,0.31960330374999996
934523,0.38113398727272724
936118,0.33239123729816517
936438,0.2816189711111111
937926,0.2314972209090909
938150,0.195783274682353
938159,0.3331293083018869
939730,0.22736401125
940553,0.3691987479310345
941071,0.44705086857142856
941216,0.3499347366666667
942281,0.46586634400000004
942837,0.32963924
944021,0.36726331749999996
947028,0.39543188
947428,0.09351851777777778
950053,0.32952487500000005
951841,0.41339677330929464
951883,0.3840895066666667
954475,0.2976670292592593
954935,0.3922643904545455
955073,0.29796032
955446,0.4056818665517241
956250,0.435724305
957455,0.0
958090,0.3956895467
958487,0.36595934702173927
958492,0.45068002482758623
959676,0.37630428841379315
960556,0.29458294
960627,0.39632772194444443
961692,0.4560944838888887
961974,0.46447619428571435
962281,0.3722456994444444
966003,0.4094907132702702
975322,0.33481319875000004
975653,0.37697374488888885
977083,0.3073281039285715
977495,0.37100000125
980511,0.49663889166666664
981589,0.40876933200000004
984685,0.4098430839999999
985003,0.41443401231884053
985072,0.4208824563013699
985498,0.44583999867346935
985552,0.29470346666666664
985648,0.33333334
985680,0.3833035094871794
987285,0.3021650923076923
987647,0.37889558333333334
990322,0.3630123382608696
992783,0.3493581628888888
993913,0.3269565172549018
994900,0.3854021630904977
994969,0.6
995174,0.43207539599999994
996139,0.35610291066666666
996300,0.4507726072641509
1000977,0.3909596308928571
1001438,0.43352499086614177
1003798,0.3927848742857143
1007137,-0.01361111000000001
1007144,0.30404040000000004
1007212,0.4075
1009656,0.3837473559122806
1009677,0.23359016599999996
1012385,0.43948954633898296
1012527,0.2309027795
1015594,0.41929394640000006
1015632,0.2846649987755102
1016125,0.4218914616896551
1019166,0.320915051
1019168,0.378782579113924
1021607,0.38598183211111103
1021669,0.4138981957557252
1022764,0.36170519529411765
1026140,0.5315018625
1026288,0.4383333333333333
1026693,0.3758950555555556
1028766,0.29303351450000004
1030061,0.362121405715
1030205,0.4425403318292682
1030299,0.4805774733333334
1032892,0.3767862897777777
1033151,0.341138140625
1033162,0.24978020833333334
1033189,0.42356173435483874
1036076,0.5273376080000001
1036575,0.260733338
1037034,0.43142555363636365
1038085,0.38004154958041975
1038229,0.3322718285714286
1038285,0.374531738125
1038910,0.3693548633333333
1043324,0.3887010503943663
1046057,0.40545358928571423
1047667,0.4155208402777777
1053817,0.42630183833333335
1053838,0.439991076245033
1057144,0.3951388883333333
1058442,0.5357142850000001
1059808,0.7555555700000001
1062690,0.2909380729833333
1066046,0.2871999448
1066060,0.507
1066205,0.38636245945454545
1066613,0.3766219076190476
1066718,0.42238743656849315
1067530,0.2818215625
1069924,0.0
1073848,0.002216675999999995
1074263,0.39690427311475407
1075759,0.33073274421367527
1078559,0.31015474603773585
1080121,0.437324315509165
1085610,0.5588888866666667
1087270,0.0
1089605,0.41857639250000006
1090052,0.33646648147872327
1090758,0.4417024725
1091654,0.27964285
1092245,0.37297747714285706
1092407,0.36346392633333335
1094362,0.3881803979427349
1094865,0.3734201835950414
1096393,0.15389500555555555
1096987,0.3530761715217392
1097336,0.36295386749999997
1100282,0.3900076896717948
1101055,0.3847748847058823
1101472,0.29701637043749995
1102350,0.35492426461538457
1102797,0.40648841953030296
1103566,0.4333192907551017
1106737,0.3375
1107284,0.4175176353191487
1109799,0.3556867635955058
1109821,0.36537879090909087
1110710,0.1502381
1110760,0.4354264966666667
1113551,0.4993209832352941
1114275,0.3203122228000001
1115329,0.29608777458426966
1115379,0.38250526368421045
1115618,0.38845989222222216
1116620,0.28945970653846154
1118423,0.3580720846888888
1118827,0.3095668275084747
1118858,0.3803139838269231
1123986,0.3799735345454545
1124136,0.42283017647169796
1124771,0.3795671342018631
1124843,0.0
1126273,0.0
1126299,0.24238586284090904
1127164,0.4078125
1129172,0.523931975
1132021,0.4361259391764706
1132103,0.36602765322580644
1132199,0.0
1132497,0.4194792898113205
1134877,0.476804505
1135356,0.4252600354210527
1141457,0.3982639413811477
1142246,0.4375
1144283,0.46474867863636377
1145265,0.2914290845454545
1145641,0.43942070266666666
1148432,0.32039210818181824
1149696,0.284893975
1150719,0.33711210263636365
1150781,0.4670465322916666
1151635,0.3200875469
1151791,0.40726882436507944
1153396,0.38778654037037025
1156413,0.3469707329629628
1156898,0.4175964528372093
1157233,0.3445704191481481
1159343,0.15996050619047616
1162198,0.40625619930555557
1162480,0.3661869705471698
1162890,0.3664188955183822
1163516,0.4815740866666667
1163556,0.2798148
1163664,0.1
1164115,0.29137910300000003
1165585,0.3921495713235294
1167697,0.4007698758185054
1170889,0.3675344857857142
1171362,0.2599020375
1171867,0.44718491952380957
1171884,0.4282659051415095
1173944,0.4883705453846154
1174138,0.45759486720000003
1174317,0.42238595026315795
1174893,0.306496294
1175489,0.34912950359154926
1177300,0.3466812122179488
1178149,0.40368479424242426
1179469,0.45734063976470596
1179509,0.4069795433404255
1182334,0.467385587195122
1182704,0.21427099624999996
1183338,0.65488714
1183363,0.42422045938686126
1186655,0.3373212613333333
1186886,0.4145289301836734
1187334,0.4136554459574468
1187929,0.3748496944767441
1190122,0.0
1190291,0.4662064307142857
1191143,0.37733411833333336
1194561,0.41938794999999995
1194984,0.33503071791666666
1196880,0.40488949454545453
1202446,0.38813299769230775
1202734,0.3359673625552197
1204033,0.0
1206312,0.4466166472413792
1208424,0.48473809999999995
1209195,0.36289021208474576
1209935,0.42099610372222224
1210070,0.37054203181818174
1213399,0.3827342743243242
1213494,0.47595251
1214144,0.40662347327518805
1214297,0.3205476167000001
1214617,0.4199225038315219
1216428,0.3685496448846154
1217651,0.4032995535
1217907,0.4207370982886598
1219457,0.328333325
1219581,0.4170059579166667
1220514,0.3327579996153846
1221366,0.4502278272608696
1223989,0.41797997426
1226374,0.44266449129629626
1227759,0.215715835
1232374,0.3625376158928573
1233101,0.2
1235580,0.288703705
1236108,0.17975653600000002
1236305,0.48185185333333336
1238502,0.0
1238669,0.300024388
1239436,0.625
1242683,0.40981343499999995
1242755,0.21526998285714288
1242848,0.4336892076103897
1243421,0.41397651999999996
1245921,0.5266666600000001
1246177,0.4000606255118421
1249305,0.2833158137142857
1250721,0.4359524
1253656,0.32349887250000003
1254468,0.45490587844776126
1256687,0.37448599172727287
1256945,0.14467592666666668
1260643,0.35068968485714286
1267969,0.21986772428571427
1268374,0.5975
1269925,0.306019052
1269955,0.4218941263278688
1270179,0.39487373727272723
1270535,0.47349471199999993
1273760,0.4429112002513511
1275854,0.2727264140677966
1278395,0.484500005
1278758,0.400175347948718
1278781,0.42940681106060596
1279122,0.3563271918181818
1280002,0.3232374489795919
1281095,0.42163050303571425
1281207,0.36368374333333336
1288937,0.5067035933333334
1289006,0.43500448752721105
1289926,0.3714433062068967
1291394,0.4671941786842106
1292589,0.4242320983333333
1294213,0.36833852732817435
1294243,0.11000000000000001
1294780,0.4740641616666667
1296772,0.08228780888888888
1297164,0.3659658532653062
1297518,0.38889592636363646
1297617,0.24895238000000003
1299374,0.30224383875
1301516,0.45567129875
1301620,0.3880559125729727
1301718,0.3579532370588236
1301845,0.4634812115789474
1301861,0.39753417249999995
1304601,0.4011160475853659
1305552,0.4762789349999999
1311743,0.22961992333333334
1312425,0.2911045783333333
1312615,0.27240575499999997
1313266,0.3141172871666667
1313346,0.30887202399999997
1313641,0.34546815
1316419,0.34337121000000004
1316477,0.26583333200000003
1317185,0.2995894845454546
1317389,0.40497694
1317717,0.3798091058333333
1320736,0.36709620695652173
1321398,0.42958456523255806
1323368,0.2895954588888888
1325356,0.37951884597014907
1331000,0.1786321975
1331223,0.408837294
1331304,0.51234096375
1331679,0.34160737352439025
1332621,0.3702972618518518
1335748,0.267772024
1336250,0.4740896010638297
1336713,0.23239869083333334
1336963,0.32267973285714285
1336990,0.36845086909090907
1339165,0.31018364933333326
1339203,0.4719791197826087
1339985,0.3794682844210526
1340987,0.36677140475773184
1343411,0.38193973909090906
1343519,0.32726818737704927
1348067,0.365501168
1348332,0.514027785
1348611,0.3909673745000001
1349075,0.4008500689846155
1349839,0.3764696436363636
1349965,0.3758835817307693
1351673,0.37137857712643685
1352390,0.44845156692307686
1352691,0.4671427262637362
1352743,0.3233022803030303
1356685,0.413071053125
1358444,0.45472222
1359729,0.03277778
1360718,0.37444898920869557
1361276,0.45669928
1363170,0.39499459243749996
1365609,0.469891961445783
1365638,0.4094867006250001
1367396,0.3225253875
1367805,0.3371232460344828
1369606,0.403060232244898
1369701,0.45256210049999995
1375143,0.38050595
1377713,0.35140406158494625
1378220,0.4132624492258065
1378251,0.41375729701680686
1380472,0.5550054657142857
1380723,0.185672331875
1382277,0.4801865795583597
1384558,0.29959022974999994
1386010,0.49292692400000004
1386102,0.370803342
1387799,0.4983342254166667
1387803,0.5457953842857143
1392464,0.3855564003225806
1393898,0.30879637571428564
1397291,0.4772946442857142
1398788,0.4100340757831324
1399744,0.33180582000000003
1404632,0.3690615172222222
1404704,0.492849685
1414559,0.4236296768749999
1414956,0.3405841293333333
1416753,0.4518643279166667
1417881,0.46489867667750007
1418910,0.4046175332112677
1419648,0.4314435982142858
1420403,0.32392987272727275
1422678,0.510311108
1422750,0.4072106168
1422942,0.5748868107692308
1426591,0.49263856920000004
1426712,0.345270239
1429276,0.44138524433962273
1431361,0.5661072566666666
1431430,0.483327942966292
1433895,0.3205751625
1437343,0.31210470285714287
1440790,0.3232936528571428
1441596,0.7428240749999999
1445054,0.40027756835294115
1445873,0.4693174666666667
1447970,0.37920709999999996
1455278,0.40261615666666667
1456369,0.3460226831578947
1456384,0.4584930423913044
1458435,0.34156474560344846
1459100,0.5025773097872342
1459741,0.39604789037037036
1459874,0.36042139790000005
1462416,0.3328376276086956
1464163,0.277075825
1464943,0.42142857499999997
1466647,0.3748012576923077
1471831,0.43752143189189197
1472053,0.31927814909090907
